draw_id,draw_sequence,frequency_last_10,frequency_last_30,frequency_last_50,frequency_all_time,appearance_rate,days_since_last,day_of_week,is_weekend,month,week_of_year,mean_gap,std_gap,min_gap,max_gap,current_gap,temperature_score,is_hot,is_cold,trend
4407,1277,1.0,4.0,7.0,81.0,0.0634299138606108,7,6,1,1,3,17.2,15.627219842313604,1.0,79.0,7,13.333333333333334,1,0,cooling_down
4770,1191,0.0,3.0,5.0,67.0,0.0562552476910159,11,3,0,10,43,19.40909090909091,19.96130899388393,1.0,119.0,11,10.0,1,0,cooling_down
2522,423,1.0,2.0,3.0,28.0,0.0661938534278959,3,6,1,7,30,15.48148148148148,11.548193286206418,2.0,46.0,3,6.666666666666667,0,0,heating_up
2102,3,0.0,0.0,0.0,0.0,0.0,999,6,1,5,21,0.0,0.0,0.0,0.0,999,0.0,1,1,stable
4856,1277,1.0,2.0,3.0,70.0,0.0548159749412686,7,6,1,1,3,19.7536231884058,16.978593339851276,1.0,84.0,7,6.666666666666667,1,0,heating_up
3532,402,2.0,3.0,6.0,26.0,0.0646766169154228,4,4,0,8,32,18.76,19.718580070583176,1.0,70.0,4,10.0,1,0,heating_up
2548,449,0.0,0.0,1.0,27.0,0.0601336302895322,34,4,0,8,34,15.115384615384617,17.67946858555018,1.0,78.0,34,0.0,0,1,stable
5138,1559,0.0,2.0,3.0,89.0,0.0570878768441308,23,1,0,11,45,18.488636363636363,19.45740938456808,1.0,91.0,23,6.666666666666667,1,0,cooling_down
2162,63,1.0,3.0,3.0,4.0,0.0634920634920634,8,2,0,1,3,17.0,9.899494936611664,10.0,31.0,8,10.0,1,0,stable
4024,894,1.0,2.0,2.0,59.0,0.0659955257270693,1,6,1,12,51,16.982758620689655,14.602186160499189,1.0,59.0,1,6.666666666666667,0,0,heating_up
2983,884,0.0,1.0,4.0,37.0,0.0418552036199095,17,0,0,11,46,24.11111111111111,23.9881658066104,1.0,97.0,17,3.333333333333333,0,0,cooling_down
4197,618,0.0,0.0,1.0,31.0,0.0501618122977346,49,3,0,3,11,22.1,22.46085483680441,1.0,98.0,49,0.0,0,1,stable
2358,259,0.0,0.0,2.0,12.0,0.0463320463320463,42,3,0,2,6,19.454545454545453,17.301411589093146,3.0,58.0,42,0.0,0,1,stable
2373,274,0.0,0.0,2.0,16.0,0.0583941605839416,44,3,0,8,34,15.6,17.02077162371515,1.0,61.0,44,0.0,0,1,stable
3879,749,2.0,3.0,4.0,44.0,0.0587449933244325,2,1,0,8,31,19.162790697674417,17.9766388877448,1.0,76.0,2,10.0,1,0,heating_up
4217,638,1.0,3.0,3.0,34.0,0.0532915360501567,1,2,0,4,14,22.060606060606062,21.93922651869822,1.0,97.0,1,10.0,1,0,stable
2782,683,0.0,0.0,2.0,24.0,0.0351390922401171,32,1,0,10,42,28.60869565217392,21.94209599285233,3.0,97.0,32,0.0,0,1,stable
5164,1585,0.0,2.0,3.0,81.0,0.0511041009463722,14,6,1,11,48,21.0875,21.62359460751149,1.0,99.0,14,6.666666666666667,1,0,cooling_down
414,312,0.0,1.0,1.0,15.0,0.048076923076923,67,1,0,12,50,47.642857142857146,31.308618491347307,2.0,101.0,67,3.333333333333333,0,1,cooling_down
4639,1060,2.0,2.0,3.0,52.0,0.0490566037735849,3,4,0,6,24,22.88235294117647,19.25132749058989,1.0,75.0,3,6.666666666666667,0,0,heating_up
3647,68,0.0,0.0,1.0,1.0,0.0147058823529411,77,6,1,7,28,0.0,0.0,0.0,0.0,77,0.0,0,1,stable
665,566,5.0,16.0,27.0,247.0,0.4363957597173145,3,4,0,9,38,2.34959349593496,1.916906976115338,1.0,12.0,3,53.333333333333336,1,0,cooling_down
3737,607,0.0,1.0,1.0,36.0,0.0593080724876441,13,6,1,3,9,19.714285714285715,17.903824696849277,1.0,71.0,13,3.333333333333333,0,1,cooling_down
4435,1305,1.0,2.0,4.0,98.0,0.075095785440613,10,6,1,2,7,14.494845360824742,18.286451359588668,1.0,106.0,10,6.666666666666667,0,0,heating_up
2849,750,0.0,0.0,1.0,34.0,0.0453333333333333,52,6,1,6,26,21.454545454545453,18.941842265992825,1.0,68.0,52,0.0,0,1,stable
2429,330,0.0,1.0,5.0,17.0,0.0515151515151515,33,2,0,4,17,18.25,18.76665926583632,3.0,71.0,33,3.333333333333333,0,0,cooling_down
3900,770,2.0,4.0,5.0,59.0,0.0766233766233766,7,1,0,8,34,14.741379310344827,14.641179932698078,1.0,68.0,7,13.333333333333334,1,0,heating_up
2914,815,0.0,1.0,1.0,31.0,0.0380368098159509,21,1,0,9,36,26.166666666666668,24.0569925154598,1.0,100.0,21,3.333333333333333,0,0,cooling_down
2917,818,2.0,2.0,7.0,51.0,0.0623471882640586,4,4,0,9,36,16.32,18.141047378803687,1.0,87.0,4,6.666666666666667,1,0,heating_up
106,8,1.0,1.0,1.0,1.0,0.125,6,2,0,10,43,0.0,0.0,0.0,0.0,6,3.333333333333333,1,0,heating_up
3946,367,0.0,2.0,3.0,25.0,0.0681198910081744,20,4,0,7,27,18.416666666666668,22.50725191774617,1.0,75.0,20,6.666666666666667,1,0,cooling_down
3956,826,1.0,5.0,6.0,50.0,0.0605326876513317,10,1,0,10,42,18.6530612244898,15.511090200251342,1.0,58.0,10,16.666666666666664,1,0,cooling_down
2150,51,1.0,1.0,1.0,1.0,0.0196078431372549,28,2,0,8,32,0.0,0.0,0.0,0.0,28,3.333333333333333,0,1,heating_up
3602,33,2.0,2.0,2.0,2.0,0.0606060606060606,4,6,1,5,18,2.0,0.0,2.0,2.0,4,6.666666666666667,1,0,heating_up
104,5,0.0,0.0,0.0,0.0,0.0,999,2,0,11,47,0.0,0.0,0.0,0.0,999,0.0,0,1,stable
2117,18,1.0,1.0,1.0,1.0,0.0555555555555555,6,6,1,12,48,0.0,0.0,0.0,0.0,6,3.333333333333333,1,0,heating_up
680,578,1.0,1.0,2.0,42.0,0.0726643598615917,11,5,1,5,19,30.463414634146343,27.039354842368063,2.0,154.0,11,3.333333333333333,0,1,heating_up
2415,316,1.0,2.0,2.0,12.0,0.0379746835443038,5,4,0,4,14,27.90909090909091,25.949091928251104,1.0,94.0,5,6.666666666666667,0,0,heating_up
2212,7,0.0,0.0,0.0,0.0,0.0,999,2,0,6,25,0.0,0.0,0.0,0.0,999,0.0,0,1,stable
2744,645,0.0,1.0,1.0,36.0,0.055813953488372,19,6,1,3,10,18.057142857142857,15.107127659566824,1.0,57.0,19,3.333333333333333,0,0,cooling_down
555,453,1.0,2.0,4.0,22.0,0.0485651214128035,3,6,1,11,45,49.90476190476191,38.687890023457214,5.0,136.0,3,6.666666666666667,0,0,heating_up
5169,1590,0.0,1.0,1.0,83.0,0.0522012578616352,24,4,0,12,49,20.20731707317073,18.234072772561657,1.0,88.0,24,3.333333333333333,0,1,cooling_down
395,293,2.0,2.0,3.0,16.0,0.0546075085324232,16,6,1,10,43,41.53333333333333,41.8136607130041,5.0,168.0,16,6.666666666666667,0,0,heating_up
4170,71,0.0,2.0,2.0,4.0,0.056338028169014,23,3,0,8,34,12.0,10.801234497346432,2.0,27.0,23,6.666666666666667,0,0,cooling_down
2542,443,0.0,2.0,5.0,22.0,0.0496613995485327,15,5,1,8,33,17.571428571428573,13.923503351464074,1.0,43.0,15,6.666666666666667,1,0,cooling_down
4202,623,0.0,3.0,5.0,34.0,0.0545746388443017,16,1,0,3,12,21.03030303030303,23.45528931558657,1.0,114.0,16,10.0,1,0,cooling_down
5097,1518,1.0,1.0,1.0,70.0,0.0461133069828722,5,2,0,9,39,23.55072463768116,23.82212844862369,2.0,103.0,5,3.333333333333333,0,0,heating_up
2117,18,0.0,0.0,0.0,0.0,0.0,999,2,0,4,14,0.0,0.0,0.0,0.0,999,0.0,0,1,stable
4401,1271,0.0,3.0,6.0,83.0,0.065302911093627,11,0,0,1,3,16.25609756097561,16.549858871706693,1.0,83.0,11,10.0,1,0,cooling_down
2669,570,0.0,0.0,0.0,30.0,0.0526315789473684,58,1,0,12,52,17.79310344827586,18.2329359247921,1.0,75.0,58,0.0,0,1,stable
4766,1187,1.0,3.0,4.0,56.0,0.0471777590564448,8,6,1,10,42,21.454545454545453,27.047310860663924,1.0,183.0,8,10.0,1,0,stable
2133,34,1.0,2.0,2.0,2.0,0.0588235294117647,33,0,0,6,24,30.0,0.0,30.0,30.0,33,6.666666666666667,0,0,heating_up
1899,12,2.0,2.0,2.0,2.0,0.1666666666666666,8,0,0,6,26,1.0,0.0,1.0,1.0,8,6.666666666666667,1,0,heating_up
4387,808,1.0,2.0,3.0,45.0,0.0556930693069306,5,4,0,9,39,20.545454545454547,19.061449131039502,1.0,83.0,5,6.666666666666667,1,0,heating_up
2789,690,0.0,2.0,3.0,29.0,0.0420289855072463,11,1,0,10,43,24.392857142857142,22.208973871121632,2.0,98.0,11,6.666666666666667,1,0,cooling_down
2905,806,1.0,3.0,3.0,35.0,0.043424317617866,9,6,1,8,34,21.58823529411765,17.91502433394421,1.0,63.0,9,10.0,1,0,stable
3575,6,0.0,0.0,0.0,0.0,0.0,999,1,0,4,14,0.0,0.0,0.0,0.0,999,0.0,0,1,stable
3211,81,1.0,4.0,8.0,12.0,0.1481481481481481,9,5,1,7,30,9.272727272727272,13.464369877508084,1.0,49.0,9,13.333333333333334,1,0,cooling_down
2653,554,1.0,1.0,1.0,32.0,0.0577617328519855,9,5,1,6,23,16.548387096774192,14.681211846081062,1.0,58.0,9,3.333333333333333,0,0,heating_up
2530,431,1.0,1.0,1.0,12.0,0.0278422273781902,2,0,0,8,32,37.54545454545455,43.050422099849456,4.0,160.0,2,3.333333333333333,0,0,heating_up
4741,1162,0.0,1.0,1.0,70.0,0.0602409638554216,28,2,0,9,39,17.652173913043477,17.839726135998706,1.0,79.0,28,3.333333333333333,0,0,cooling_down
4545,966,3.0,3.0,4.0,43.0,0.0445134575569358,1,1,0,3,10,24.547619047619047,23.91074910793249,2.0,82.0,1,10.0,1,0,heating_up
2829,730,0.0,2.0,3.0,43.0,0.0589041095890411,12,0,0,6,24,16.61904761904762,16.12149169063042,1.0,67.0,12,6.666666666666667,1,0,cooling_down
2429,330,0.0,3.0,3.0,20.0,0.0606060606060606,12,4,0,10,42,16.842105263157894,17.514695056902593,1.0,63.0,12,10.0,1,0,cooling_down
5064,1485,0.0,1.0,1.0,8.0,0.0053872053872053,22,4,0,8,34,22.714285714285715,19.54273182917216,2.0,61.0,22,3.333333333333333,0,0,cooling_down
375,273,0.0,1.0,2.0,20.0,0.0732600732600732,58,1,0,9,37,30.05263157894737,24.53026848654863,2.0,93.0,58,3.333333333333333,0,1,cooling_down
4154,55,0.0,3.0,3.0,3.0,0.0545454545454545,11,1,0,8,32,4.0,2.0,2.0,6.0,11,10.0,1,0,cooling_down
2134,35,0.0,0.0,0.0,0.0,0.0,999,3,0,6,26,0.0,0.0,0.0,0.0,999,0.0,0,1,stable
3964,385,0.0,0.0,2.0,20.0,0.0519480519480519,39,1,0,7,30,23.0,21.121204112405493,1.0,69.0,39,0.0,0,1,stable
4619,1489,0.0,0.0,4.0,104.0,0.0698455339153794,38,1,0,8,35,15.223300970873789,17.613946393417724,1.0,106.0,38,0.0,0,1,stable
4672,1542,2.0,2.0,3.0,105.0,0.0680933852140077,5,5,1,10,42,15.85576923076923,16.030270805591268,1.0,71.0,5,6.666666666666667,0,0,heating_up
2124,25,2.0,3.0,3.0,3.0,0.12,14,0,0,5,19,35.0,7.0,28.0,42.0,14,10.0,1,0,heating_up
2627,528,1.0,1.0,2.0,31.0,0.0587121212121212,9,5,1,5,19,17.2,15.540055769955694,1.0,63.0,9,3.333333333333333,0,0,heating_up
4662,1532,1.0,3.0,4.0,101.0,0.0659268929503916,7,2,0,10,41,16.4,18.96154002184422,1.0,142.0,7,10.0,1,0,stable
2512,413,1.0,1.0,1.0,22.0,0.0532687651331719,4,4,0,1,2,19.428571428571427,16.623481466119596,1.0,69.0,4,3.333333333333333,0,0,heating_up
3533,403,1.0,3.0,4.0,27.0,0.0669975186104218,4,5,1,8,32,18.26923076923077,21.489814568244064,1.0,85.0,4,10.0,1,0,stable
2493,394,1.0,1.0,6.0,26.0,0.065989847715736,10,6,1,12,51,15.0,14.136477637657832,2.0,52.0,10,3.333333333333333,0,0,heating_up
4680,1101,0.0,2.0,7.0,59.0,0.0535876475930971,11,3,0,7,30,19.86206896551724,17.1498952202108,1.0,76.0,11,6.666666666666667,1,0,cooling_down
3968,838,1.0,2.0,2.0,44.0,0.0525059665871121,5,6,1,10,43,21.11627906976744,19.286348108545084,1.0,80.0,5,6.666666666666667,0,0,heating_up
4273,1143,1.0,1.0,6.0,79.0,0.0691163604549431,2,3,0,9,36,15.923076923076923,15.27254049255221,1.0,65.0,2,3.333333333333333,0,1,heating_up
2865,766,1.0,2.0,2.0,45.0,0.0587467362924282,10,0,0,1,2,17.25,18.83556235133183,1.0,88.0,10,6.666666666666667,1,0,heating_up
2597,498,1.0,1.0,2.0,31.0,0.0622489959839357,3,5,1,10,41,15.833333333333334,11.387371172585103,1.0,37.0,3,3.333333333333333,0,0,heating_up
1206,40,0.0,1.0,1.0,1.0,0.025,25,0,0,7,30,0.0,0.0,0.0,0.0,25,3.333333333333333,0,1,cooling_down
2417,318,1.0,2.0,4.0,18.0,0.0566037735849056,2,6,1,4,14,17.941176470588236,17.95573180068888,1.0,65.0,2,6.666666666666667,0,0,heating_up
3250,120,1.0,3.0,4.0,8.0,0.0666666666666666,4,2,0,10,42,24.571428571428573,19.37492593797563,8.0,55.0,4,10.0,1,0,stable
2530,431,0.0,2.0,5.0,27.0,0.062645011600928,18,0,0,8,32,15.153846153846152,12.584154590021615,1.0,47.0,18,6.666666666666667,1,0,cooling_down
586,154,3.0,12.0,19.0,55.0,0.3571428571428571,3,2,0,11,46,2.685185185185185,2.201212410654083,1.0,12.0,3,40.0,1,0,cooling_down
3010,911,0.0,0.0,0.0,48.0,0.0526893523600439,65,6,1,12,49,17.80851063829787,17.13480754769937,1.0,74.0,65,0.0,0,1,stable
4407,828,1.0,2.0,3.0,42.0,0.0507246376811594,2,3,0,10,42,22.4390243902439,22.021108255587027,2.0,77.0,2,6.666666666666667,0,0,heating_up
169,71,0.0,1.0,5.0,7.0,0.0985915492957746,17,2,0,12,52,7.833333333333333,5.58022301426107,1.0,19.0,17,3.333333333333333,0,1,cooling_down
3931,801,0.0,0.0,2.0,47.0,0.0586766541822721,31,4,0,9,38,18.10869565217392,21.49542748229267,1.0,121.0,31,0.0,0,1,stable
2711,612,0.0,2.0,2.0,27.0,0.0441176470588235,12,1,0,2,6,22.73076923076923,21.869468869614856,1.0,83.0,12,6.666666666666667,0,0,cooling_down
776,674,2.0,3.0,3.0,36.0,0.0534124629080118,4,1,0,9,39,39.57142857142857,38.72635552495094,2.0,205.0,4,10.0,1,0,heating_up
3216,86,1.0,2.0,3.0,7.0,0.0813953488372093,8,3,0,8,31,19.666666666666668,23.872345693058502,1.0,71.0,8,6.666666666666667,0,0,heating_up
6001,144,4.0,15.0,23.0,73.0,0.5069444444444444,5,6,1,11,44,1.9166666666666667,1.2990381056766578,1.0,7.0,5,50.0,0,0,cooling_down
4183,84,0.0,1.0,1.0,2.0,0.0238095238095238,29,2,0,9,36,44.0,0.0,44.0,44.0,29,3.333333333333333,0,0,cooling_down
3401,271,1.0,2.0,3.0,16.0,0.059040590405904,7,6,1,3,11,22.666666666666668,27.69035130791149,1.0,110.0,7,6.666666666666667,0,0,heating_up
1946,59,1.0,1.0,1.0,1.0,0.0169491525423728,4,5,1,8,32,0.0,0.0,0.0,0.0,4,3.333333333333333,0,0,heating_up
4189,610,1.0,3.0,3.0,30.0,0.0491803278688524,3,2,0,3,10,24.103448275862068,24.16087579422312,1.0,89.0,3,10.0,1,0,stable
188,89,2.0,15.0,26.0,52.0,0.5842696629213483,3,6,1,5,20,1.7450980392156863,1.4258556049174778,1.0,8.0,3,50.0,0,0,cooling_down
513,411,0.0,1.0,4.0,33.0,0.0802919708029197,47,4,0,8,32,29.65625,28.817973314192308,2.0,107.0,47,3.333333333333333,0,1,cooling_down
4265,166,0.0,1.0,1.0,4.0,0.0240963855421686,19,0,0,11,48,47.66666666666666,19.90533150244482,20.0,66.0,19,3.333333333333333,0,1,cooling_down
2590,491,0.0,1.0,1.0,26.0,0.0529531568228105,14,5,1,3,13,18.12,16.298024420155958,1.0,64.0,14,3.333333333333333,0,1,cooling_down
4726,1596,1.0,2.0,6.0,117.0,0.0733082706766917,6,3,0,12,50,14.71551724137931,15.494051157918172,1.0,80.0,6,6.666666666666667,0,0,heating_up
4284,705,0.0,1.0,4.0,40.0,0.0567375886524822,18,6,1,6,24,20.15384615384616,16.013677585816605,1.0,63.0,18,3.333333333333333,0,0,cooling_down
3504,374,1.0,3.0,4.0,20.0,0.053475935828877,3,4,0,7,28,23.157894736842103,23.548970606387417,1.0,104.0,3,10.0,1,0,stable
3849,270,1.0,3.0,5.0,16.0,0.0592592592592592,7,5,1,3,11,21.4,17.594696170532,1.0,60.0,7,10.0,1,0,stable
4029,899,1.0,2.0,2.0,59.0,0.0656284760845383,6,4,0,12,52,16.982758620689655,14.602186160499189,1.0,59.0,6,6.666666666666667,0,0,heating_up
2129,30,0.0,2.0,2.0,2.0,0.0666666666666666,16,5,1,6,25,3.0,0.0,3.0,3.0,16,6.666666666666667,1,0,cooling_down
4750,1620,2.0,3.0,6.0,100.0,0.0617283950617283,1,6,1,1,1,17.353535353535353,15.119265341641846,1.0,77.0,1,10.0,1,0,heating_up
2110,11,1.0,1.0,1.0,1.0,0.0909090909090909,7,6,1,11,47,0.0,0.0,0.0,0.0,7,3.333333333333333,1,0,heating_up
4570,991,0.0,1.0,2.0,51.0,0.0514631685166498,13,5,1,3,13,21.06,19.738703098228108,1.0,88.0,13,3.333333333333333,0,0,cooling_down
3348,218,1.0,4.0,4.0,12.0,0.055045871559633,3,2,0,1,4,22.63636363636364,18.811373384073832,1.0,57.0,3,13.333333333333334,1,0,cooling_down
3144,24,1.0,1.0,1.0,1.0,0.0416666666666666,3,4,0,4,17,0.0,0.0,0.0,0.0,3,3.333333333333333,0,1,heating_up
2133,34,0.0,0.0,1.0,1.0,0.0294117647058823,32,1,0,12,51,0.0,0.0,0.0,0.0,32,0.0,0,1,stable
4613,1483,0.0,1.0,5.0,104.0,0.0701281186783546,22,2,0,8,34,15.25242718446602,15.123901514536415,1.0,67.0,22,3.333333333333333,0,1,cooling_down
2754,655,0.0,0.0,0.0,38.0,0.0580152671755725,74,2,0,3,12,15.62162162162162,16.46675824502422,1.0,81.0,74,0.0,0,1,stable
4506,927,1.0,3.0,4.0,38.0,0.040992448759439,5,4,0,1,4,26.75675675675676,30.01747725630395,1.0,148.0,5,10.0,1,0,stable
3648,518,0.0,2.0,3.0,36.0,0.0694980694980695,23,1,0,12,49,16.314285714285713,19.028957525040514,1.0,85.0,23,6.666666666666667,0,0,cooling_down
2863,764,3.0,3.0,3.0,42.0,0.0549738219895288,1,5,1,1,1,18.146341463414632,17.694647083103913,1.0,77.0,1,10.0,1,0,heating_up
4158,579,1.0,3.0,3.0,32.0,0.0552677029360967,5,6,1,2,5,20.387096774193548,19.48312324991247,2.0,79.0,5,10.0,1,0,stable
516,84,2.0,9.0,15.0,28.0,0.3333333333333333,3,2,0,9,36,2.962962962962963,2.5745403254789285,1.0,13.0,3,30.0,0,0,cooling_down
4057,478,0.0,1.0,2.0,23.0,0.0481171548117154,11,3,0,10,43,25.27272727272728,30.09557777569476,1.0,129.0,11,3.333333333333333,0,0,cooling_down
3545,415,2.0,2.0,4.0,24.0,0.0578313253012048,4,3,0,8,34,21.95652173913044,19.628015162161685,1.0,70.0,4,6.666666666666667,0,0,heating_up
3965,835,3.0,6.0,8.0,56.0,0.067065868263473,5,3,0,10,43,16.89090909090909,21.142523051701648,1.0,142.0,5,20.0,1,0,heating_up
2434,335,0.0,0.0,3.0,18.0,0.053731343283582,38,2,0,10,43,13.764705882352942,12.336123005055022,1.0,51.0,38,0.0,0,1,stable
4297,1167,1.0,4.0,4.0,72.0,0.0616966580976863,4,0,0,9,40,16.309859154929576,12.956690097784303,1.0,82.0,4,13.333333333333334,1,0,cooling_down
3707,128,1.0,2.0,5.0,7.0,0.0546875,4,3,0,10,43,29.0,31.90088817990287,1.0,79.0,4,6.666666666666667,1,0,heating_up
2980,881,1.0,1.0,1.0,53.0,0.0601589103291713,5,4,0,11,45,16.78846153846154,18.47278303390562,1.0,106.0,5,3.333333333333333,0,0,heating_up
3045,946,0.0,0.0,0.0,46.0,0.0486257928118393,53,6,1,1,2,19.866666666666667,19.456618411224497,1.0,81.0,53,0.0,0,1,stable
2213,8,1.0,1.0,1.0,1.0,0.125,3,3,0,6,25,0.0,0.0,0.0,0.0,3,3.333333333333333,1,0,heating_up
2465,366,0.0,2.0,4.0,20.0,0.0546448087431694,17,5,1,6,22,17.57894736842105,20.88644937065703,2.0,87.0,17,6.666666666666667,1,0,cooling_down
3345,215,0.0,1.0,3.0,17.0,0.0790697674418604,14,6,1,1,3,16.3125,19.51832072054356,1.0,72.0,14,3.333333333333333,0,1,cooling_down
4495,1365,2.0,4.0,4.0,80.0,0.0586080586080586,2,1,0,4,17,18.417721518987346,16.77068539086612,1.0,70.0,2,13.333333333333334,1,0,heating_up
2110,11,0.0,0.0,0.0,0.0,0.0,999,0,0,9,39,0.0,0.0,0.0,0.0,999,0.0,0,1,stable
2469,370,1.0,3.0,4.0,18.0,0.0486486486486486,5,2,0,6,23,21.294117647058822,19.792347617739875,1.0,67.0,5,10.0,1,0,stable
3020,921,1.0,1.0,2.0,47.0,0.0510314875135722,10,2,0,12,51,20.08695652173913,21.412944162206227,1.0,120.0,10,3.333333333333333,0,1,heating_up
2664,565,0.0,0.0,0.0,26.0,0.0460176991150442,147,2,0,6,25,16.76,12.044185319065797,2.0,39.0,147,0.0,0,1,stable
4618,1488,2.0,4.0,5.0,105.0,0.0705645161290322,6,0,0,8,35,15.375,15.873409974884703,1.0,80.0,6,13.333333333333334,1,0,heating_up
2412,207,0.0,0.0,1.0,6.0,0.0289855072463768,45,6,1,1,1,30.2,9.744742172063868,15.0,43.0,45,0.0,0,1,stable
3644,514,1.0,3.0,3.0,36.0,0.0700389105058365,3,4,0,12,48,17.314285714285713,17.159372996489502,1.0,67.0,3,10.0,1,0,stable
2542,443,0.0,1.0,1.0,25.0,0.0564334085778781,22,5,1,8,33,17.708333333333332,15.320136984447046,2.0,57.0,22,3.333333333333333,0,1,cooling_down
4474,895,0.0,1.0,2.0,35.0,0.0391061452513966,14,0,0,12,52,27.91176470588235,30.748857125637564,1.0,148.0,14,3.333333333333333,0,0,cooling_down
4152,53,2.0,2.0,4.0,5.0,0.0943396226415094,3,6,1,8,31,12.0,9.433981132056603,3.0,27.0,3,6.666666666666667,0,0,heating_up
2150,51,1.0,3.0,3.0,3.0,0.0588235294117647,10,5,1,11,44,8.0,3.0,5.0,11.0,10,10.0,1,0,stable
4066,487,0.0,2.0,3.0,30.0,0.0616016427104722,13,5,1,11,44,19.0,17.770568461596152,1.0,84.0,13,6.666666666666667,0,0,cooling_down
2150,51,0.0,0.0,0.0,0.0,0.0,999,5,1,7,28,0.0,0.0,0.0,0.0,999,0.0,0,1,stable
2254,49,1.0,4.0,5.0,5.0,0.1020408163265306,10,2,0,7,31,8.25,5.80409338312195,2.0,15.0,10,13.333333333333334,1,0,cooling_down
4533,954,1.0,3.0,4.0,46.0,0.0482180293501048,1,3,0,2,8,23.444444444444443,26.215818427096057,1.0,121.0,1,10.0,1,0,stable
4635,1056,0.0,1.0,1.0,63.0,0.0596590909090909,23,0,0,6,24,18.258064516129032,17.04541891334213,1.0,81.0,23,3.333333333333333,0,0,cooling_down
5196,1617,0.0,0.0,0.0,86.0,0.0531849103277674,78,3,0,1,1,19.435294117647057,18.23987039351756,1.0,99.0,78,0.0,0,1,stable
4425,1295,0.0,1.0,3.0,82.0,0.0633204633204633,15,3,0,2,6,17.185185185185187,16.711872848412558,1.0,76.0,15,3.333333333333333,0,1,cooling_down
3588,458,1.0,2.0,4.0,32.0,0.0698689956331877,8,4,0,10,40,16.967741935483872,20.03140094784692,1.0,85.0,8,6.666666666666667,0,0,heating_up
202,103,2.0,6.0,13.0,30.0,0.2912621359223301,5,4,0,11,47,3.1379310344827585,2.6486709475409,1.0,11.0,5,20.0,0,1,stable
2197,98,1.0,1.0,1.0,4.0,0.0408163265306122,5,3,0,12,51,30.666666666666668,22.808380526074668,6.0,61.0,5,3.333333333333333,0,1,heating_up
2275,70,1.0,2.0,3.0,3.0,0.0428571428571428,7,2,0,8,34,12.0,2.0,10.0,14.0,7,6.666666666666667,0,0,heating_up
122,23,3.0,4.0,4.0,4.0,0.1739130434782608,2,1,0,9,36,6.333333333333333,4.784233364802441,2.0,13.0,2,13.333333333333334,0,1,heating_up
4287,1157,0.0,1.0,1.0,66.0,0.0570440795159896,22,3,0,9,38,16.984615384615385,14.799680150070092,1.0,58.0,22,3.333333333333333,0,1,cooling_down
4213,634,0.0,2.0,2.0,33.0,0.0520504731861198,15,5,1,4,13,21.625,20.01835095606029,1.0,90.0,15,6.666666666666667,1,0,cooling_down
3435,305,0.0,2.0,4.0,23.0,0.0754098360655737,20,3,0,4,17,16.0,17.66609490212563,1.0,77.0,20,6.666666666666667,0,0,cooling_down
4954,1375,2.0,2.0,2.0,41.0,0.0298181818181818,7,4,0,5,18,36.85,99.84626933441228,1.0,648.0,7,6.666666666666667,1,0,heating_up
2635,536,0.0,1.0,2.0,26.0,0.0485074626865671,20,1,0,5,21,20.76,15.64935781430024,1.0,59.0,20,3.333333333333333,0,1,cooling_down
4132,33,0.0,1.0,1.0,1.0,0.0303030303030303,25,0,0,7,29,0.0,0.0,0.0,0.0,25,3.333333333333333,0,1,cooling_down
2821,722,0.0,0.0,0.0,38.0,0.0526315789473684,100,6,1,6,22,16.756756756756758,15.762434654523712,2.0,62.0,100,0.0,0,1,stable
1948,61,1.0,2.0,3.0,4.0,0.0655737704918032,1,0,0,8,33,18.33333333333333,8.219218670625303,9.0,29.0,1,6.666666666666667,0,0,heating_up
1932,45,0.0,0.0,0.0,0.0,0.0,999,5,1,7,30,0.0,0.0,0.0,0.0,999,0.0,0,1,stable
632,530,0.0,0.0,3.0,30.0,0.0566037735849056,61,4,0,2,9,37.58620689655172,30.403626418660483,1.0,130.0,61,0.0,0,1,stable
4249,1119,2.0,4.0,5.0,78.0,0.0697050938337801,6,0,0,8,33,15.623376623376624,18.078500513212006,1.0,96.0,6,13.333333333333334,1,0,heating_up
2127,28,1.0,1.0,1.0,1.0,0.0357142857142857,5,3,0,6,25,0.0,0.0,0.0,0.0,5,3.333333333333333,0,0,heating_up
2267,168,0.0,0.0,0.0,3.0,0.0178571428571428,67,3,0,11,45,50.0,28.0,22.0,78.0,67,0.0,0,1,stable
2422,323,1.0,3.0,3.0,20.0,0.0619195046439628,7,2,0,4,16,15.63157894736842,16.3553002074357,3.0,65.0,7,10.0,1,0,stable
5159,1580,0.0,1.0,1.0,86.0,0.0544303797468354,29,1,0,11,48,19.63529411764706,20.67385223150164,1.0,127.0,29,3.333333333333333,0,1,cooling_down
3024,925,1.0,2.0,2.0,64.0,0.0691891891891891,10,6,1,12,51,14.746031746031743,13.260477443543962,1.0,56.0,10,6.666666666666667,1,0,heating_up
4174,1044,1.0,1.0,3.0,72.0,0.0689655172413793,1,2,0,5,22,16.225352112676056,20.610538247407504,1.0,106.0,1,3.333333333333333,0,1,heating_up
3903,324,0.0,1.0,1.0,15.0,0.0462962962962962,25,3,0,5,20,26.214285714285715,27.52188368612608,2.0,95.0,25,3.333333333333333,0,0,cooling_down
