draw_date,draw_id,game,game_name,letter,numbers,raw_text,source,url
2025-10-18,694,supiri_dhana_sampatha,Supiri Dhana Sampatha,P,05;07;07;05;02;09,694 | 2025-Oct-18 Saturday,dlb,https://www.dlb.lk/result/17/
2025-10-17,693,supiri_dhana_sampatha,Supiri Dhana Sampatha,M,00;07;01;01;05;08,693 | 2025-Oct-17 Friday,dlb,https://www.dlb.lk/result/17/
2025-10-16,692,supiri_dhana_sampatha,Supiri Dhana Sampatha,S,09;02;03;02;05;05,692 | 2025-Oct-16 Thursday,dlb,https://www.dlb.lk/result/17/
2025-10-15,691,supiri_dhana_sampatha,Supiri Dhana Sampatha,C,01;04;05;02;05;00,691 | 2025-Oct-15 Wednesday,dlb,https://www.dlb.lk/result/17/
2025-10-14,690,supiri_dhana_sampatha,Supiri Dhana Sampatha,T,01;07;05;07;02;09,690 | 2025-Oct-14 Tuesday,dlb,https://www.dlb.lk/result/17/
2025-10-13,689,supiri_dhana_sampatha,Supiri Dhana Sampatha,V,03;01;00;08;03;00,689 | 2025-Oct-13 Monday,dlb,https://www.dlb.lk/result/17/
2025-10-12,688,supiri_dhana_sampatha,Supiri Dhana Sampatha,N,08;01;04;01;07;00,688 | 2025-Oct-12 Sunday,dlb,https://www.dlb.lk/result/17/
2025-10-11,687,supiri_dhana_sampatha,Supiri Dhana Sampatha,T,06;01;02;02;02;04,687 | 2025-Oct-11 Saturday,dlb,https://www.dlb.lk/result/17/
2025-10-10,686,supiri_dhana_sampatha,Supiri Dhana Sampatha,G,09;00;08;03;06;07,686 | 2025-Oct-10 Friday,dlb,https://www.dlb.lk/result/17/
2025-10-09,685,supiri_dhana_sampatha,Supiri Dhana Sampatha,R,07;08;04;02;00;09,685 | 2025-Oct-09 Thursday,dlb,https://www.dlb.lk/result/17/
2025-10-08,684,supiri_dhana_sampatha,Supiri Dhana Sampatha,E,06;04;01;03;00;08,684 | 2025-Oct-08 Wednesday,dlb,https://www.dlb.lk/result/17/
2025-10-07,683,supiri_dhana_sampatha,Supiri Dhana Sampatha,O,04;08;01;05;00;06,683 | 2025-Oct-07 Tuesday,dlb,https://www.dlb.lk/result/17/
2025-10-06,682,supiri_dhana_sampatha,Supiri Dhana Sampatha,T,05;03;01;09;05;07,682 | 2025-Oct-06 Monday,dlb,https://www.dlb.lk/result/17/
2025-10-05,681,supiri_dhana_sampatha,Supiri Dhana Sampatha,D,06;03;07;02;03;02,681 | 2025-Oct-05 Sunday,dlb,https://www.dlb.lk/result/17/
2025-10-04,680,supiri_dhana_sampatha,Supiri Dhana Sampatha,N,05;08;06;08;05;04,680 | 2025-Oct-04 Saturday,dlb,https://www.dlb.lk/result/17/
2025-10-03,679,supiri_dhana_sampatha,Supiri Dhana Sampatha,T,03;06;06;01;09;00,679 | 2025-Oct-03 Friday,dlb,https://www.dlb.lk/result/17/
2025-10-02,678,supiri_dhana_sampatha,Supiri Dhana Sampatha,A,08;01;00;05;03;05,678 | 2025-Oct-02 Thursday,dlb,https://www.dlb.lk/result/17/
2025-10-01,677,supiri_dhana_sampatha,Supiri Dhana Sampatha,X,00;05;04;04;08;05,677 | 2025-Oct-01 Wednesday,dlb,https://www.dlb.lk/result/17/
2025-09-30,676,supiri_dhana_sampatha,Supiri Dhana Sampatha,N,02;09;05;04;08;00,676 | 2025-Sep-30 Tuesday,dlb,https://www.dlb.lk/result/17/
2025-09-29,675,supiri_dhana_sampatha,Supiri Dhana Sampatha,N,05;00;00;06;01;02,675 | 2025-Sep-29 Monday,dlb,https://www.dlb.lk/result/17/
2025-09-28,674,supiri_dhana_sampatha,Supiri Dhana Sampatha,M,03;07;00;08;05;06,674 | 2025-Sep-28 Sunday,dlb,https://www.dlb.lk/result/17/
2025-09-27,673,supiri_dhana_sampatha,Supiri Dhana Sampatha,F,04;08;01;01;06;08,673 | 2025-Sep-27 Saturday,dlb,https://www.dlb.lk/result/17/
2025-09-26,672,supiri_dhana_sampatha,Supiri Dhana Sampatha,S,00;05;07;04;09;09,672 | 2025-Sep-26 Friday,dlb,https://www.dlb.lk/result/17/
2025-09-25,671,supiri_dhana_sampatha,Supiri Dhana Sampatha,G,04;06;03;08;04;02,671 | 2025-Sep-25 Thursday,dlb,https://www.dlb.lk/result/17/
2025-09-24,670,supiri_dhana_sampatha,Supiri Dhana Sampatha,H,07;04;00;08;03;08,670 | 2025-Sep-24 Wednesday,dlb,https://www.dlb.lk/result/17/
2025-09-23,669,supiri_dhana_sampatha,Supiri Dhana Sampatha,E,03;08;06;00;09;01,669 | 2025-Sep-23 Tuesday,dlb,https://www.dlb.lk/result/17/
2025-09-22,668,supiri_dhana_sampatha,Supiri Dhana Sampatha,L,00;05;04;02;07;03,668 | 2025-Sep-22 Monday,dlb,https://www.dlb.lk/result/17/
2025-09-21,667,supiri_dhana_sampatha,Supiri Dhana Sampatha,T,06;07;07;07;09;02,667 | 2025-Sep-21 Sunday,dlb,https://www.dlb.lk/result/17/
2025-09-20,666,supiri_dhana_sampatha,Supiri Dhana Sampatha,D,04;01;09;03;09;00,666 | 2025-Sep-20 Saturday,dlb,https://www.dlb.lk/result/17/
2025-09-19,665,supiri_dhana_sampatha,Supiri Dhana Sampatha,B,02;06;09;01;07;01,665 | 2025-Sep-19 Friday,dlb,https://www.dlb.lk/result/17/
2025-09-18,664,supiri_dhana_sampatha,Supiri Dhana Sampatha,Y,02;07;05;06;05;03,664 | 2025-Sep-18 Thursday,dlb,https://www.dlb.lk/result/17/
2025-09-17,663,supiri_dhana_sampatha,Supiri Dhana Sampatha,F,01;02;00;02;07;09,663 | 2025-Sep-17 Wednesday,dlb,https://www.dlb.lk/result/17/
2025-09-16,662,supiri_dhana_sampatha,Supiri Dhana Sampatha,C,05;01;04;03;01;05,662 | 2025-Sep-16 Tuesday,dlb,https://www.dlb.lk/result/17/
2025-09-15,661,supiri_dhana_sampatha,Supiri Dhana Sampatha,M,02;07;04;08;06;09,661 | 2025-Sep-15 Monday,dlb,https://www.dlb.lk/result/17/
2025-09-14,660,supiri_dhana_sampatha,Supiri Dhana Sampatha,F,07;00;01;06;03;08,660 | 2025-Sep-14 Sunday,dlb,https://www.dlb.lk/result/17/
2025-09-13,659,supiri_dhana_sampatha,Supiri Dhana Sampatha,H,04;06;00;03;03;02,659 | 2025-Sep-13 Saturday,dlb,https://www.dlb.lk/result/17/
